frame,track_id,class,confidence,x_center,y_center,dx,dy
238,547,person,0.63,245.13,672.32,-250.22000000000003,308.59000000000003
238,548,person,0.6,385.83,682.23,140.7,9.909999999999968
238,549,person,0.5,170.17,683.27,-215.66,1.0399999999999636
238,550,person,0.48,446.72,660.25,276.55000000000007,-23.019999999999982
238,551,person,0.46,969.83,430.28,523.11,-229.97000000000003
238,559,person,0.43,311.82,696.42,-658.01,266.14
238,575,person,0.64,1237.38,657.36,925.5600000000002,-39.059999999999945
238,419,person,0.38,873.76,431.87,-363.6200000000001,-225.49
238,584,person,0.49,557.73,292.3,-316.03,-139.57
239,546,person,0.65,497.04,362.39,-60.69,70.08999999999997
239,547,person,0.64,258.22,671.86,-238.82,309.47
239,548,person,0.71,397.42,681.51,139.2,9.649999999999977
239,549,person,0.53,183.17,682.53,-214.25000000000003,1.0199999999999818
239,551,person,0.58,972.15,426.49,788.98,-256.03999999999996
239,559,person,0.49,323.6,695.62,-648.55,269.13
239,575,person,0.81,1232.75,657.98,909.15,-37.639999999999986
239,419,person,0.66,881.06,429.82,-351.69000000000005,-228.16000000000003
239,584,person,0.47,553.58,295.85,-327.4799999999999,-133.96999999999997
239,580,person,0.57,1037.3,301.57,483.7199999999999,5.71999999999997
240,546,person,0.45,506.38,353.83,-530.92,52.25999999999999
240,547,person,0.68,272.45,671.46,-233.93,317.63000000000005
240,548,person,0.65,409.3,680.87,136.85000000000002,9.409999999999968
240,549,person,0.63,196.27,682.17,-213.03,1.2999999999999545
240,551,person,0.64,975.65,424.64,779.38,-257.53
240,559,person,0.53,337.33,695.11,-638.3199999999999,270.47
240,575,person,0.73,1229.98,658.98,892.6500000000001,-36.129999999999995
240,419,person,0.67,887.01,427.79,-342.97,-231.19
240,580,person,0.51,1045.87,296.67,158.8599999999999,-131.12
240,515,person,0.57,517.84,327.09,-528.0299999999999,30.41999999999996
241,547,person,0.65,286.94,670.96,-230.90000000000003,343.87000000000006
241,548,person,0.65,419.95,680.0,133.01,9.039999999999964
241,549,person,0.6,210.23,681.69,-209.72,1.6900000000000546
241,551,person,0.64,980.5,421.95,770.27,-259.74000000000007
241,559,person,0.59,352.08,695.03,-628.4200000000001,273.08
241,575,person,0.72,1234.01,659.39,881.9300000000001,-35.639999999999986
241,580,person,0.43,1055.1,295.12,-178.91000000000008,-364.27
241,618,person,0.39,524.05,191.56,-531.05,-103.56
241,515,person,0.77,515.79,328.76,-8.259999999999991,137.2
242,547,person,0.61,301.61,670.03,-214.17999999999995,341.27
242,548,person,0.41,428.09,680.08,126.47999999999996,10.050000000000068
242,549,person,0.47,224.74,681.21,-203.34999999999997,1.1299999999999955
242,551,person,0.67,984.52,420.88,759.78,-260.33000000000004
242,559,person,0.42,367.09,694.65,-617.4300000000001,273.77
242,575,person,0.69,1229.81,659.16,862.72,-35.49000000000001
242,515,person,0.79,516.0,327.63,-713.81,-331.53
242,620,person,0.47,504.06,625.21,-11.939999999999998,297.58000000000004
242,552,person,0.3,365.44,151.13,-138.62,-474.08000000000004
242,419,person,0.53,874.67,408.31,509.22999999999996,257.18
243,547,person,0.54,316.49,669.53,-558.18,261.21999999999997
243,549,person,0.46,238.94,680.55,-77.55000000000001,11.019999999999982
243,551,person,0.68,988.83,416.49,749.8900000000001,-264.05999999999995
243,559,person,0.36,381.7,694.68,-607.1300000000001,278.18999999999994
243,575,person,0.67,1228.83,658.25,847.1299999999999,-36.42999999999995
243,515,person,0.85,516.63,328.07,-712.1999999999999,-330.18
243,620,person,0.49,517.72,625.41,1.0900000000000318,297.34
243,631,person,0.46,951.38,280.06,433.65999999999997,-345.34999999999997
243,419,person,0.41,876.89,405.05,-74.49000000000001,124.99000000000001
244,547,person,0.54,332.17,669.21,-544.72,264.16
244,549,person,0.39,253.99,680.33,-78.18,11.120000000000005
244,551,person,0.58,991.25,414.33,737.26,-266.00000000000006
244,559,person,0.3,396.94,694.87,-594.31,280.54
244,575,person,0.64,1229.18,657.12,832.24,-37.75
244,515,person,0.7,523.58,336.37,-705.6,-320.75
244,620,person,0.35,533.72,625.63,10.139999999999986,289.26
244,631,person,0.46,953.54,282.91,419.81999999999994,-342.71999999999997
244,419,person,0.33,880.69,401.55,-72.84999999999991,118.63999999999999
244,580,person,0.52,1080.58,297.9,199.88999999999987,-103.65000000000003
245,547,person,0.62,348.37,669.41,-732.2099999999999,371.51
245,549,person,0.39,270.06,680.22,-78.31,10.81000000000006
245,551,person,0.56,995.25,409.69,725.19,-270.53000000000003
245,559,person,0.36,410.78,694.95,-584.47,285.26000000000005
245,575,person,0.66,1230.66,656.31,819.8800000000001,-38.6400000000001
245,515,person,0.76,534.97,330.72,-695.69,-325.5899999999999
245,620,person,0.26,549.9,625.29,14.92999999999995,294.56999999999994
245,631,person,0.47,960.95,280.88,411.05000000000007,-344.40999999999997
245,419,person,0.53,882.85,399.67,-78.10000000000002,118.79000000000002
245,640,person,0.49,897.46,401.79,14.610000000000014,2.1200000000000045
246,547,person,0.5,364.42,669.8,-533.04,268.00999999999993
246,549,person,0.25,286.03,680.25,-78.39000000000004,10.450000000000045
246,551,person,0.59,1000.65,405.46,714.62,-274.79
246,575,person,0.72,1232.78,656.18,232.13,250.71999999999997
246,515,person,0.71,547.19,326.29,-685.5899999999999,-329.88999999999993
246,631,person,0.54,966.88,281.1,419.68999999999994,-45.19
247,547,person,0.53,380.87,670.21,-586.01,389.11
247,551,person,0.75,1006.36,401.27,625.49,-268.94000000000005
247,575,person,0.76,1234.38,656.24,228.0200000000001,254.97000000000003
247,515,person,0.84,558.08,320.89,-676.3000000000001,-335.35
247,631,person,0.55,971.47,286.42,413.39,-34.46999999999997
247,580,person,0.69,1115.04,305.99,143.56999999999994,19.569999999999993
247,620,person,0.28,580.57,626.36,-534.4699999999999,320.37
248,547,person,0.6,397.32,670.87,-183.25000000000006,44.50999999999999
248,551,person,0.71,1011.93,398.01,614.6099999999999,-272.86
248,575,person,0.76,1235.27,657.42,223.34000000000003,259.40999999999997
248,515,person,0.75,566.97,319.29,-668.3,-338.12999999999994
248,580,person,0.73,1129.32,309.86,562.3499999999999,-9.430000000000007
248,620,person,0.38,595.12,627.14,-534.1999999999999,317.28
248,640,person,0.82,922.07,421.77,326.95000000000005,-205.37
248,549,person,0.3,317.89,680.44,-604.1800000000001,258.6700000000001
249,547,person,0.66,411.05,671.67,93.16000000000003,-8.770000000000095
249,551,person,0.74,1025.42,396.36,614.3700000000001,-275.30999999999995
249,575,person,0.74,1237.56,658.87,212.13999999999987,262.51
249,515,person,0.75,570.4,318.63,-667.16,-340.24
249,580,person,0.79,1142.93,311.81,572.5300000000001,-6.819999999999993
249,620,person,0.36,608.93,627.99,-534.0000000000001,316.18
249,656,person,0.58,762.18,630.46,153.25,2.4700000000000273
249,640,person,0.81,924.5,424.56,162.32000000000005,-205.90000000000003
249,549,person,0.37,335.0,680.85,-589.5,256.29
249,631,person,0.41,979.25,283.7,644.25,-397.15000000000003
250,547,person,0.59,422.85,671.82,-556.4,388.12000000000006
250,551,person,0.73,1037.36,397.95,614.5099999999999,-273.87000000000006
250,575,person,0.74,1241.72,660.63,204.36000000000013,262.68
250,515,person,0.66,577.8,318.42,-663.9200000000001,-342.21
250,580,person,0.68,1155.19,313.87,577.3900000000001,-4.550000000000011
250,620,person,0.31,626.02,629.02,-529.1700000000001,315.15
250,656,person,0.46,777.34,630.63,151.32000000000005,1.6100000000000136
250,640,person,0.69,924.63,429.5,147.28999999999996,-201.13
250,549,person,0.42,352.48,681.36,-572.15,251.86
251,547,person,0.51,437.17,672.72,84.69,-8.639999999999986
251,551,person,0.62,1047.5,399.91,610.3299999999999,-272.81
251,575,person,0.72,1246.16,661.98,198.66000000000008,262.07
251,515,person,0.8,584.62,315.23,-661.5400000000001,-346.75
251,580,person,0.69,1167.89,317.02,583.2700000000001,1.7899999999999636
251,620,person,0.3,641.62,629.86,-526.2700000000001,312.84000000000003
251,640,person,0.77,930.04,433.63,288.41999999999996,-196.23000000000002
252,551,person,0.65,1048.95,400.61,118.91000000000008,-33.01999999999998
252,575,person,0.72,1247.64,663.32,198.69000000000005,262.71000000000004
252,515,person,0.78,593.58,313.37,-654.0600000000001,-349.95000000000005
252,580,person,0.46,1179.61,319.23,586.0299999999999,5.860000000000014
252,640,person,0.72,935.01,436.44,-244.5999999999999,117.20999999999998
253,551,person,0.72,1047.78,399.6,112.76999999999998,-36.839999999999975
253,575,person,0.66,1248.03,663.63,200.25,264.03
253,515,person,0.77,597.11,312.04,-650.92,-351.59
253,580,person,0.51,1195.69,320.65,598.58,8.609999999999957
253,640,person,0.74,933.93,437.53,-261.7600000000001,116.88
253,620,person,0.28,672.32,631.28,-261.6099999999999,193.75
254,551,person,0.76,1050.6,400.19,378.27999999999986,-231.08999999999997
254,575,person,0.68,1248.34,663.52,197.74,263.33
254,515,person,0.57,604.69,308.87,-643.6499999999999,-354.65
254,580,person,0.52,1210.09,322.52,605.3999999999999,13.649999999999977
254,640,person,0.74,933.42,438.6,-276.66999999999996,116.08000000000004
255,551,person,0.56,1049.87,380.49,116.44999999999993,-58.110000000000014
255,575,person,0.73,1248.74,663.66,198.87000000000012,283.16999999999996
255,515,person,0.6,610.12,309.36,-638.62,-354.29999999999995
255,580,person,0.64,1220.96,323.32,610.84,13.95999999999998
255,640,person,0.59,944.28,442.62,-276.68000000000006,119.30000000000001
256,551,person,0.77,1049.48,369.86,105.20000000000005,-72.75999999999999
256,575,person,0.68,1249.25,663.77,199.76999999999998,293.90999999999997
256,515,person,0.65,605.74,305.15,-643.51,-358.62
256,580,person,0.78,1229.05,326.12,623.31,20.970000000000027
257,551,person,0.68,1048.59,364.29,-180.46000000000004,38.170000000000016
257,575,person,0.7,1249.36,664.08,200.76999999999998,299.79
257,515,person,0.56,614.67,312.38,-634.6899999999999,-351.70000000000005
257,580,person,0.7,1232.66,327.06,617.9900000000001,14.680000000000007
258,551,person,0.76,1048.33,358.41,-184.33000000000015,31.350000000000023
258,575,person,0.71,1249.73,664.62,201.4000000000001,306.21
258,515,person,0.47,623.3,310.66,-626.4300000000001,-353.96
258,580,person,0.69,1234.27,327.07,610.97,16.409999999999968
258,705,person,0.52,361.43,646.0,-872.8399999999999,318.93
258,711,person,0.66,909.88,419.87,548.45,-226.13
259,551,person,0.58,1044.42,354.03,134.54000000000008,-65.84000000000003
259,575,person,0.68,1249.09,665.77,204.66999999999985,311.74
259,515,person,0.32,636.74,312.49,-612.3499999999999,-353.28
259,580,person,0.6,1237.43,327.55,600.69,15.060000000000002
259,705,person,0.51,376.65,649.66,-860.7800000000001,322.10999999999996
259,711,person,0.64,912.06,419.4,535.41,-230.26
260,575,person,0.69,1245.98,665.94,333.9200000000001,246.54000000000008
260,515,person,0.4,654.13,309.77,-591.85,-356.1700000000001
260,580,person,0.36,1239.38,325.57,585.2500000000001,15.800000000000011
260,705,person,0.56,393.1,651.54,-846.2800000000001,325.96999999999997
260,711,person,0.66,904.68,419.2,511.5799999999999,-232.33999999999997
260,725,person,0.76,951.54,676.59,46.860000000000014,257.39000000000004
261,575,person,0.62,1241.95,666.19,290.4100000000001,-10.399999999999977
261,515,person,0.54,664.13,313.9,-577.82,-352.2900000000001
261,705,person,0.72,407.45,653.37,-256.68,339.47
261,711,person,0.82,910.84,419.06,503.39000000000004,-234.31
261,725,person,0.73,965.01,677.91,54.16999999999996,258.84999999999997
261,551,person,0.53,1037.45,352.13,72.44000000000005,-325.78
262,575,person,0.72,1238.82,665.79,201.3699999999999,313.65999999999997
262,515,person,0.62,656.28,318.49,-582.54,-347.29999999999995
262,705,person,0.72,417.1,653.78,-239.17999999999995,335.28999999999996
262,711,person,0.73,909.76,418.69,492.65999999999997,-235.08999999999997
262,725,person,0.76,980.71,679.45,70.95000000000005,260.76000000000005
262,735,person,0.5,602.39,263.27,-378.32000000000005,-416.18000000000006
262,551,person,0.63,1029.0,352.21,426.61,88.94
263,575,person,0.71,1236.76,664.99,207.76,312.78000000000003
263,515,person,0.73,659.63,322.92,-577.13,-342.07
263,705,person,0.77,428.47,654.52,-231.15999999999997,331.59999999999997
263,711,person,0.71,903.36,419.39,474.89,-235.13
263,725,person,0.67,995.55,680.69,92.18999999999994,261.30000000000007
263,735,person,0.68,607.49,242.68,-388.05999999999995,-438.01000000000005
263,551,person,0.56,1040.91,370.85,433.4200000000001,128.17000000000002
263,739,person,0.48,307.14,674.12,-733.7700000000001,303.27
264,575,person,0.69,1235.76,664.16,928.62,-9.960000000000036
264,515,person,0.63,676.82,323.48,-558.9399999999999,-340.67999999999995
264,705,person,0.68,439.31,655.78,-237.51000000000005,332.29999999999995
264,711,person,0.73,897.33,421.07,458.02000000000004,-234.70999999999998
264,725,person,0.75,1009.58,682.2,112.25,261.13000000000005
264,735,person,0.77,613.55,239.36,-396.0300000000001,-442.84000000000003
264,551,person,0.65,1045.74,378.62,432.19000000000005,139.26
264,580,person,0.5,1246.11,322.22,200.3699999999999,-56.39999999999998
265,575,person,0.76,1232.77,663.48,-13.339999999999918,341.26
265,515,person,0.8,676.77,331.96,-556.0,-331.52000000000004
265,705,person,0.61,449.19,657.09,-227.57999999999998,325.13000000000005
265,725,person,0.8,1022.63,684.03,573.44,26.93999999999994
265,551,person,0.56,1045.49,382.36,22.860000000000014,-301.66999999999996
265,749,person,0.63,977.75,292.91,-67.74000000000001,-89.44999999999999
265,751,person,0.38,342.46,675.2,-635.29,382.29
265,580,person,0.46,1246.94,323.87,904.48,-351.33000000000004
265,739,person,0.51,325.01,674.9,-921.9300000000001,351.03
266,575,person,0.8,1229.15,663.39,904.1400000000001,-11.509999999999991
266,515,person,0.51,679.9,336.34,-549.2500000000001,-327.05
266,705,person,0.45,460.05,656.92,-219.84999999999997,320.58
266,725,person,0.75,1035.08,685.29,575.03,28.370000000000005
266,749,person,0.42,977.52,291.07,-57.559999999999945,-394.21999999999997
266,580,person,0.53,1245.97,322.13,268.45000000000005,31.060000000000002
266,754,person,0.38,614.7,270.16,-631.27,-51.96999999999997
266,739,person,0.46,332.93,675.14,-281.77000000000004,404.97999999999996
266,711,person,0.7,864.49,438.57,531.56,-236.57
267,575,person,0.77,1225.27,664.26,360.78,225.69
267,515,person,0.56,684.64,338.28,-540.63,-325.98
267,705,person,0.35,468.29,657.36,-216.34999999999997,319.08000000000004
267,725,person,0.7,1047.32,686.65,579.03,29.289999999999964
267,580,person,0.65,1247.28,322.06,199.96000000000004,-364.59
267,754,person,0.6,617.27,259.76,-630.01,-62.30000000000001
267,739,person,0.53,339.21,675.94,-278.06,416.18000000000006
267,711,person,0.66,854.59,442.63,515.3800000000001,-233.31000000000006
267,551,person,0.54,1023.6,361.88,169.01,-80.75
268,575,person,0.68,1219.96,665.06,196.36,303.17999999999995
268,725,person,0.64,1058.13,688.23,-161.82999999999993,23.170000000000073
268,580,person,0.58,1250.38,322.36,192.25,-365.87
268,754,person,0.67,617.49,259.01,-632.8900000000001,-63.35000000000002
268,739,person,0.45,345.17,676.71,-272.32,417.70000000000005
268,711,person,0.68,850.08,439.33,504.91,-237.38000000000005
268,769,person,0.41,595.94,186.8,-254.14,-252.52999999999997
268,551,person,0.5,1020.49,366.27,424.54999999999995,179.46999999999997
269,575,person,0.65,1213.47,665.65,192.98000000000002,299.38
269,725,person,0.62,1069.37,689.15,-144.10000000000014,23.5
269,754,person,0.61,615.09,263.02,-454.27999999999986,-426.13
269,739,person,0.51,349.16,677.06,-265.93,414.03999999999996
269,711,person,0.66,832.59,443.13,483.43,-233.92999999999995
269,769,person,0.33,593.22,192.07,-239.37,-251.06
269,551,person,0.54,1019.81,371.04,426.5899999999999,178.97000000000003
270,575,person,0.61,1209.84,666.19,190.02999999999997,295.15000000000003
270,725,person,0.64,1079.27,689.89,-130.56999999999994,23.699999999999932
270,754,person,0.41,611.42,267.2,-467.85,-422.69
270,739,person,0.6,356.08,678.09,-255.33999999999997,410.89000000000004
270,769,person,0.34,603.05,189.46,246.96999999999997,-488.63
270,551,person,0.69,1014.13,380.61,411.08000000000004,191.15
270,780,person,0.41,1266.04,327.57,251.90999999999997,-53.04000000000002
270,785,person,0.44,492.08,626.98,-773.96,299.41
271,575,person,0.64,1200.87,666.13,708.79,39.14999999999998
271,725,person,0.52,1087.96,691.18,-112.90999999999985,25.049999999999955
271,739,person,0.5,362.75,678.07,-725.21,-13.1099999999999
271,785,person,0.33,499.94,626.69,137.19,-51.379999999999995
271,787,person,0.45,805.99,407.16,306.05,-219.53000000000003
271,515,person,0.76,702.82,341.46,-103.16999999999996,-65.70000000000005
272,575,person,0.66,1190.71,665.45,487.89,323.99000000000007
272,725,person,0.55,1096.11,691.9,-94.60000000000014,26.449999999999932
272,739,person,0.56,371.31,678.47,-724.8,-13.42999999999995
272,785,person,0.43,507.5,626.95,136.19,-51.51999999999998
272,787,person,0.44,803.99,408.82,296.49,-218.13000000000005
272,515,person,0.81,708.56,340.05,-95.43000000000006,-68.76999999999998
272,769,person,0.33,608.08,191.51,-100.4799999999999,-148.54000000000002
272,551,person,0.48,992.52,377.84,384.43999999999994,186.32999999999998
273,575,person,0.76,1180.35,664.39,187.82999999999993,286.55
273,725,person,0.61,1103.54,692.9,-76.80999999999995,28.50999999999999
273,739,person,0.4,380.4,678.15,-723.14,-14.75
273,785,person,0.38,515.38,626.56,134.98000000000002,-51.59000000000003
273,787,person,0.43,795.04,409.17,279.65999999999997,-217.38999999999993
273,515,person,0.83,715.43,338.46,-79.61000000000001,-70.71000000000004
273,769,person,0.39,606.75,190.38,-108.67999999999995,-148.07999999999998
273,551,person,0.35,980.72,375.04,373.97,184.66000000000003
273,754,person,0.59,604.72,268.06,-376.0,-106.98000000000002
274,575,person,0.77,1172.97,663.32,568.25,395.26000000000005
274,725,person,0.66,1111.74,693.21,-61.23000000000002,29.889999999999986
274,739,person,0.54,387.68,678.76,-724.06,-14.450000000000045
274,785,person,0.45,522.88,627.35,135.2,-51.40999999999997
274,787,person,0.58,785.88,411.31,263.0,-216.04000000000002
274,515,person,0.81,720.63,336.39,-65.25,-74.92000000000002
274,769,person,0.29,605.46,194.65,-115.16999999999996,-141.73999999999998
274,551,person,0.81,958.67,356.81,353.2099999999999,162.16
274,803,person,0.57,936.58,683.5,-22.089999999999918,326.69
274,780,person,0.59,1257.33,317.0,320.7499999999999,-366.5
275,575,person,0.69,1162.91,662.86,-94.41999999999985,345.86
275,725,person,0.5,1117.64,693.84,-45.26999999999998,30.980000000000018
275,739,person,0.6,393.34,679.39,-724.3000000000002,-14.450000000000045
275,785,person,0.41,531.14,629.03,137.8,-50.360000000000014
275,515,person,0.8,724.8,335.24,193.65999999999997,-293.78999999999996
275,551,person,0.78,946.29,351.21,221.49,15.96999999999997
275,803,person,0.81,940.78,685.12,-5.509999999999991,333.91
275,780,person,0.71,1252.54,320.13,311.76,-364.99
275,711,person,0.79,756.72,454.97,-495.81999999999994,134.84000000000003
275,754,person,0.56,605.58,268.71,-151.14,-186.26000000000005
276,575,person,0.61,1152.04,663.17,546.4599999999999,394.46
276,739,person,0.64,402.39,679.99,-749.65,16.82000000000005
276,785,person,0.39,538.22,630.13,135.83000000000004,-49.860000000000014
276,515,person,0.65,729.62,330.29,191.39999999999998,-299.84
276,551,person,0.75,942.72,361.91,213.10000000000002,31.620000000000005
276,803,person,0.84,945.79,686.07,3.0699999999999363,324.16
276,780,person,0.67,1247.5,324.74,301.71000000000004,-361.33000000000004
276,754,person,0.35,611.49,273.19,-636.01,-51.55000000000001
277,575,person,0.76,1140.64,664.14,529.1500000000001,390.95
277,739,person,0.6,407.57,681.43,-733.0700000000002,17.289999999999964
277,785,person,0.33,542.65,630.92,135.07999999999998,-50.50999999999999
277,515,person,0.4,736.46,323.05,193.81000000000006,-307.86999999999995
277,551,person,0.74,931.02,362.51,194.55999999999995,39.45999999999998
277,803,person,0.87,950.95,687.44,19.930000000000064,324.93000000000006
277,780,person,0.66,1246.56,330.41,295.6099999999999,-357.03000000000003
277,754,person,0.36,616.83,272.19,-629.7299999999999,-58.22000000000003
278,575,person,0.72,1134.1,666.03,517.2699999999999,393.84
278,739,person,0.54,412.21,683.34,-721.8899999999999,17.31000000000006
278,515,person,0.77,743.5,318.28,331.29,-365.06000000000006
278,551,person,0.57,909.67,371.25,166.16999999999996,52.97000000000003
278,803,person,0.76,956.19,688.96,46.520000000000095,317.71000000000004
278,780,person,0.61,1245.35,333.94,289.15999999999985,-355.02000000000004
278,754,person,0.44,614.93,279.39,-630.42,-54.55000000000001
278,711,person,0.62,727.42,461.61,112.49000000000001,182.22000000000003
279,575,person,0.55,1127.42,668.82,400.0000000000001,207.21000000000004
279,739,person,0.48,416.85,685.5,-710.57,16.67999999999995
279,515,person,0.41,750.25,322.3,333.4,-363.2
279,551,person,0.42,906.52,379.86,156.26999999999998,57.56
279,803,person,0.75,961.49,691.76,54.97000000000003,311.9
279,754,person,0.3,614.93,286.42,-346.56000000000006,-405.34
279,837,person,0.39,29.7,261.99,-585.2299999999999,-24.430000000000007
279,711,person,0.47,720.78,445.07,691.0799999999999,183.07999999999998
279,751,person,0.39,304.37,671.95,-416.40999999999997,226.88000000000005
280,575,person,0.54,1113.71,670.85,809.34,-1.1000000000000227
280,739,person,0.4,419.72,688.43,-693.99,17.579999999999927
280,515,person,0.67,754.87,336.42,335.15,-352.00999999999993
280,551,person,0.56,893.33,388.34,138.46000000000004,51.91999999999996
280,803,person,0.73,968.61,694.28,75.27999999999997,305.94
280,754,person,0.38,615.6,289.98,-353.01,-404.29999999999995
280,837,person,0.28,30.99,268.98,-584.61,-21.0
280,711,person,0.27,711.86,453.52,680.87,184.53999999999996
280,751,person,0.27,307.92,672.61,-403.94,219.09000000000003
280,780,person,0.73,1234.04,347.33,926.1199999999999,-325.28000000000003
281,575,person,0.56,1108.95,672.89,-125.08999999999992,325.56
281,739,person,0.39,424.2,690.79,-684.75,17.899999999999977
281,515,person,0.5,758.09,339.48,333.89000000000004,-351.30999999999995
281,551,person,0.63,868.24,392.5,110.14999999999998,53.01999999999998
281,803,person,0.59,972.14,696.88,103.89999999999998,304.38
281,754,person,0.64,617.17,295.67,-354.97,-401.21
281,837,person,0.28,35.89,272.13,-581.28,-23.54000000000002
281,711,person,0.49,699.44,438.17,663.5500000000001,166.04000000000002
281,848,person,0.38,202.38,692.01,-497.06000000000006,253.83999999999997
281,849,person,0.36,907.32,187.19,704.94,-504.82
281,780,person,0.54,1226.02,354.32,318.69999999999993,167.13
282,575,person,0.63,1101.53,673.04,-124.49000000000001,318.71999999999997
282,739,person,0.31,426.69,693.1,-674.8399999999999,20.06000000000006
282,515,person,0.31,763.53,338.8,336.84,-354.3
282,551,person,0.71,858.44,378.41,94.91000000000008,39.610000000000014
282,803,person,0.39,979.98,699.5,121.53999999999996,321.09
282,754,person,0.62,618.08,298.45,-361.9,-401.05
282,837,person,0.26,41.59,277.37,-576.49,-21.079999999999984
282,711,person,0.53,686.18,434.07,644.5899999999999,156.7
282,848,person,0.34,205.12,693.84,-481.05999999999995,259.77000000000004
282,849,person,0.34,910.75,193.72,705.63,-500.12
282,780,person,0.58,1214.22,348.93,303.47,155.21
282,854,person,0.36,745.74,171.67,-468.48,-177.26000000000002
282,751,person,0.4,319.3,677.67,-426.44,506.0
283,575,person,0.7,1090.52,673.56,771.22,-4.110000000000014
283,739,person,0.27,430.95,695.73,-659.5699999999999,22.170000000000073
283,515,person,0.34,761.52,339.53,330.57,-356.20000000000005
283,551,person,0.75,846.48,365.9,84.96000000000004,26.370000000000005
283,754,person,0.51,615.52,303.33,-230.96000000000004,-62.56999999999999
283,837,person,0.4,44.77,283.46,-570.75,-19.870000000000005
283,711,person,0.31,677.61,435.91,632.84,152.45000000000005
283,849,person,0.33,916.8,198.2,239.18999999999994,-237.71000000000004
283,780,person,0.6,1210.3,355.47,293.5,157.27000000000004
283,854,person,0.33,748.79,170.87,-461.51,-184.60000000000002
283,751,person,0.31,327.87,681.32,-420.91999999999996,510.45000000000005
284,575,person,0.66,1081.2,674.99,753.33,-6.330000000000041
284,515,person,0.36,760.81,339.68,-320.3900000000001,-335.31
284,551,person,0.71,828.51,365.56,67.70000000000005,25.879999999999995
284,754,person,0.57,612.56,306.03,-215.95000000000005,-59.53000000000003
284,837,person,0.37,49.24,289.03,-563.3199999999999,-17.0
284,711,person,0.77,666.53,460.32,617.29,171.29000000000002
284,849,person,0.28,919.81,202.27,253.27999999999997,-258.04999999999995
284,854,person,0.26,750.98,176.23,-168.82999999999993,-26.04000000000002
284,751,person,0.51,331.27,684.3,-419.71000000000004,508.06999999999994
285,575,person,0.7,1071.32,675.94,740.05,-8.3599999999999
285,754,person,0.58,613.67,310.3,-457.65,-365.64000000000004
285,837,person,0.31,52.4,291.25,-561.27,-19.05000000000001
285,711,person,0.55,654.22,469.89,601.82,178.64
285,849,person,0.31,923.41,207.18,269.18999999999994,-262.71
285,751,person,0.43,333.77,686.48,-589.64,479.3
285,780,person,0.75,1203.51,371.12,869.74,-315.36
286,575,person,0.64,1062.3,677.48,-141.21000000000004,306.36
286,754,person,0.44,614.4,313.49,-447.9,-363.99
286,837,person,0.3,55.39,291.1,-559.01,-22.389999999999986
286,711,person,0.68,643.82,475.24,588.4300000000001,184.14
286,751,person,0.43,337.96,688.78,-305.86000000000007,213.53999999999996
286,780,person,0.68,1198.03,376.64,860.0699999999999,-312.14
286,551,person,0.59,790.98,415.37,-407.04999999999995,38.73000000000002
287,575,person,0.63,1051.23,679.29,260.25,263.91999999999996
287,754,person,0.32,611.76,320.05,-439.47,-359.23999999999995
287,837,person,0.3,60.45,294.73,-551.31,-25.319999999999993
287,711,person,0.76,631.09,478.05,570.64,183.32
287,751,person,0.49,341.25,689.76,-289.84000000000003,211.70999999999998
287,780,person,0.75,1189.39,379.35,848.1400000000001,-310.40999999999997
287,864,person,0.47,746.07,348.75,-443.32000000000005,-30.600000000000023
287,865,person,0.38,134.02,682.62,-612.0500000000001,333.87
287,551,person,0.57,772.52,419.29,638.5,-263.33
288,575,person,0.68,1036.53,680.2,264.01,260.91
288,754,person,0.67,608.76,325.27,-427.77,-354.93000000000006
288,837,person,0.28,64.38,299.61,-544.38,-25.659999999999968
288,711,person,0.53,618.23,476.63,553.85,177.01999999999998
288,751,person,0.49,344.22,690.72,-274.01,214.09000000000003
288,780,person,0.68,1178.56,382.39,834.3399999999999,-308.33000000000004
288,864,person,0.3,746.32,343.62,-432.2399999999999,-38.76999999999998
288,865,person,0.39,136.67,683.07,-609.6500000000001,339.45000000000005
288,551,person,0.42,760.45,430.76,623.7800000000001,-252.31000000000006
289,575,person,0.61,1026.25,680.71,265.79999999999995,249.95000000000005
289,754,person,0.37,607.02,329.57,-419.23,-351.14000000000004
289,751,person,0.45,346.94,691.28,-260.08,361.71
289,780,person,0.85,1168.46,386.19,821.52,-305.09
289,865,person,0.46,141.43,683.07,-1027.03,296.88000000000005
290,575,person,0.67,1017.26,680.84,875.8299999999999,-2.230000000000018
290,751,person,0.42,347.68,691.13,-669.5799999999999,10.289999999999964
290,780,person,0.76,1160.77,388.12,813.0899999999999,-303.01
290,865,person,0.52,145.14,682.43,-1015.63,294.30999999999995
290,711,person,0.64,595.65,473.99,450.51,-208.43999999999994
291,575,person,0.63,1007.36,681.13,411.71000000000004,207.14
291,751,person,0.58,348.08,691.13,-659.28,10.0
291,780,person,0.76,1151.23,388.13,803.1500000000001,-303.0
291,865,person,0.28,148.86,680.93,-1002.37,292.79999999999995
291,877,person,0.48,757.62,328.82,608.76,-352.10999999999996
292,575,person,0.57,1001.63,679.62,244.01,350.8
292,751,person,0.49,349.21,691.17,-652.4200000000001,11.549999999999955
292,780,person,0.75,1138.81,388.17,789.5999999999999,-302.99999999999994
292,865,person,0.49,151.53,679.7,-987.28,291.53000000000003
